content,score
Peduli Lindungi,3
ZAaa,1
Bosok,1
Sangat membantu,5
"Di Update malah nambah lucu.. Setiap mau masuk apk malah suruh login ulang.. Ngelawak.kalo begini apk nya cuma buat menuh-menuhin HP doang, mendingan dihapus ga guna",1
"Aneh, di depuli lindungi. Nik saya sama kok ganti ni ja beda nik.",1
Kenapa aplikasi tidak bisa dibuka,3
"Kalau buka pasti login dulu dan verivikasi, setelah itu setivikat vaksin yang baru tidak muncul",1
"Aplikasi sudah tak berguna ,bye bye aplikasi ga berguna",1
"Aplikasi apa ini,sudah terdaftar di peduli lindungi mau login tidak bisa,daftar ulang malah vaksin pertama saja yg muncul,sampah",1
Kok aplikasinya kek ginj,2
Sangat membatu saya,1
Bintang 4 krna saya udh vaksin dosis 3 booster tapi hilang sertifikatnya tidak muncul sblumnya di pedulilindungi aman aja tetapi pas berubah jd satusehat knp hilang yg ada cuman vaksin1&2 pdhal saya butuh sertifikat dosis 3nya untuk pekerjaan.,4
zse,2
Good,5
Good,5
"Sangat tidak berguna.. untuk mencari hasil sertifikasi hasil vaksin ditiadakan, padahal itu yang terpenting.Setelah nulis ulasan ini aku hapus aja.. biar RAM hpku tidak penuh. Sorry",1
Aplikasi diperbarui malah akun saya pake nik orang lain Lalu diperbaiki tidak bisa Bagaimana ini SatuSehat Kenapa jadi seperti ini Ini jd merugikan saya Saya tidak bisa memakai nik saya sendiri Mohon segera di perbaiki masalah akun saya ini Terima kasih,1
Ngak tau cara pakai nya,5
Semoga semakin didepan,5
"Gak bisa login padahal sudah sesuai seperti di aplikasi pedulilindungi , udah bagus pedulilindungi malah diganti yg beginian susah buat login ampun ah ,kembalikan aja ke semula aplikasi pedulilindungi",1
Saya sudah vaksin 3 dan sudah satu bulan dari tanggal saya vaksin sertifikatnya belum keluar,1
Ini aplikasi apa.. daftar tapi nik sudah digunakan..tapi menu MASUK tidak ada pilihan Masuk menggunakan NIK.. terus saya harus berbuat apa?.,1
udah update tp out app terus,1
Peduli.lindungi.sangatt.memba.ntu.sekali.untuk.impormasi.paksin,1
Aplikas laknat kenapa harus verivikasi lewat wa kenapa ga lewat sms,1
Bagus,5
Tiap buka lagi harus selalu login lagi ... Sungguh merepotkan,1
Tolong ditambah fitur konsultasi dokter dong biar yang menengah kebawah bisa konsultasi tanpa berbayar seperti yang lain,5
"Mau daftar malah ada tulisan ' NAMA TIDAK SESUAI DENGAN NIK YANG TERDAFTAR' so sejak kapan nama gw ga sesuai NIK, konyol🤣",1
"Semakin ribet mau mengecek hasil vaksin, harus ada yg d scen",1
Aplikasi jelek,1
banyak orang meng update peduli setelah jadi satu sehat malah gak bisa masuk...aplikasinya jadi gak jelas...errror terus ini satusehat nya...,1
"Aplikasi tidak bisa di buka, di suruh update. Setelah di update malah keterangan imunisasi anak jadi tidak ada. Mana sedang butuh lagi, tolong dong selain vaksin covid imunisasi yang serentak kemarin kalau bisa di masukkan lagi",1
Gak bisa akses liat hasil tes covid - 19 malah ngestack di branda payah ni apk🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕 pihak dev nya gak ada respon,1
Apk yg nyusahin rakyat indonesia,1
"BURUK, JELEK, SANGAT TIDAK MEMBANTU, Data vaksin saya tidak lengkap, terus kalau datanya didownload masa harus satu²? Lebih bagus yang kemarin cukup 1 kali download sudah lengkap semua riwayat vaksinnya.",1
Di update malah g muncul sertifikat vaksinx.,1
Yth kepada petugas kesehatan mohon maaf atas waktunya. Tolong segera diproses atas keluhan yang muncul. Dan mohon segera di benahi kendala yang saya dapatkan. Pesan Email saya tolong di acc secepat mungkin karena sangat penting untuk menyelesaikan masalah dan kendala yang terjadi.,1
"Aplikasi gak jelas, diupdate jdi gak bisa masuk",1
setelah update mala diminta login trus. Yg sebelumnya bisa menampilkan sertifikat vaksin sekeluarga. skarng mala gak ada.,1
"Setelah diupdate data diri malah keliru, diupdate datanya gabisa, dan sertifikat vaksin yang dilampirkan juga punya orang lain malah, datanya ga valid",1
Lebih bagus aplikasi peduli lindungi,1
Tau2 ganti nama Apk apa ini jadinya Ada2 saja,1
Apk berat dan msh bnyak bug .. Gk ad guna ny lg apk ny ..,1
Bagus,4
Mantab poll,5
Good job,5
"Riwayat vaksin saya hilang, sudah 3 kali vaksin, malah keteranganya saya belum di vaksin.",1
Mengapa harus selalu mengulang login?? Mau melayani atau mau mrepotkan??,1
"Sertivikat valsin boster saya belum muncul udah hampir 1 tahunnnnnnn, tolooooong di perbaiki jangan maleees",1
Bagus,4
"TIDAK BISA UNDUH VAKSIN,EMG PALING BENER PEDULI LINDUNGI KEMAREN",1
"Ada yg bisa bantu, kenapa mau cetak vaksin tidak bisa ya🙏🙏🙏",1
"Memang parah aplikasinya, sertifikat vaksin tidak ada, dulu waktu peduli lindungi ada dan mudah akses nya.",1
Apk tidak guna,1
Oke,5
"ini kenapa aplikasinya gak bisa login, ga semua orang menyimpan keterangan bebtuk fisiknya, jadi tolong kalau mau perbaiki sesuatu itu di kasi opsi dulu, pikirin kedepan gimana orang yang butuh surat vaksin. ini mau kemana-mana jadi ribet.",1
"Tolong ya developer,nomor saya yang udah terdaftar kartu SIM nya hilang,terus saya mau login lagi ga bisa,terus gimana caranya dong?",1
Tidak bisa melakukan pengunduhan sertifikat vaksin. Apa bisa diperbaiki ?,1
Apl nya sering error download sertifikat vaksin ga bisa,1
Kenapa tidak bisa unduh kartu vaksinnya gagal2 terus,1
"Ingin download sertifikat vaksin malah tidak bisa setelah update ke SATUSEHAT, selalu tertulis ""Sertifikat Gagal Diproses"", mohon diperbaiki karena ada orang yang sangat membutuhkan data-data seperti sertifikat secepatnya",1
"Aplikasi macam apa ini, Liat sertifikat vaksin ke 3 aja gak bisa...",1
Susah di dowload kartu vaksin nya,1
"Semakin mempersulit untuk menggunakannya, saya kecewa sekali dengan apk ini, padahal awalnya bagus, tapi makin kesini makin gajelas",1
"Aplikasi bobrok, ngapain pake ganti nama? Projek Baru? Biar ada gelontoran Dana?, download sertifikat aja gabisa, mempersulit orang aja lu pada taik",1
"setelah diupdate ke sini, malah error. login ditolak, nomor hp tidak terdaftar.pindah ke daftar baru, ditolak, NIK sudah digunakan, diminta langsung login, login lagi,, ditolak lagi alasan yang sama..... dah, muter aja di situ terus 😞",1
Setiap mau mau check in. Harus daftar ulang.. tiap hari gini terus repot booooooosss,1
Tidak bisa di download sertifikat nya,1
Aplikasi tolol..donwload sertifikat aja gak bisa..percumah dibuat aplikasi gini jg..,1
Reting bintang rata2 B1 seharusnya sebangai pelajaran ap yg harus nd perbaiki bukan updated Mulu bikin yg lebih simpel mudah d pahami GK ribet mending kaya pertama update lebih simpel....,1
"Tidak bisa lihat sertifikat vaksin, tidak bisa lihat riwayat perjalanan, lebih bagus fersi yang lama..",1
kembalikan peduli lindungi aja..aplikasi ini malah gak bisa di pakai..jadi sulit mau kemana mana,1
"Gagal di proses mulu sertifikat vaksin, makin di perbarui makin gak jelss",1
"Sertifikat malah tidak bisa diunduh, mending peduli lindungi kemarin",1
Ga jelas padahal HP juga RAMmasih banyak mau download sartifikat aja susahnya minta ampun haeus coba lagi terus ini gimna😒😏,1
Tolong kenapa gabisa didownload sertifikat vaksinya sihhh,1
gajelas sudah vaksin ke 2 malah yg muncul vaksin 1 doang,1
"Sangat bagus sekali untuk menjaga kesehatan dan bermanfaat untuk tubuh juga untuk mencegah, serta bisa pergi berlibur. Terima kasih banyak",5
"Sertifikat vaksinnya tak bs di download, selalu eror dan coba lagi..",1
"Kecewa berat sama ini aplikasi, sertifikat vaksin Booster saya tidak muncul, tiket Vaksin Boosternya juga tidak muncul, padahal saya sudah berumur 18 tahun lebih dan sudah ikut vaksinasi Booster. Cuma kendala sertifikat tapi berpengaruh penting. TOLONG DONG KEMENKES BERI ATURAN YANG JELAS, MASA MASYARAKAT DISURUH VAKSIN TAPI LAYANANNYA TIDAK JELAS BEGINI.!",1
Kabinet Indonesia Maju 🙏,5
"Update tan baru kok gini,makin parah, kalo belum sempurna jangan di update dulu bos,sertifikat saya tidak bisa unduh gimana sih,lebih baik kembali ke versi awal aja boss",1
"Kenapa tiket vaksin booster saya belum muncul? Sedangkan saya konfirmasi di wa katanya sudah solved, tpi say periksa lgi di apknya kok msih blum ada",1
Donload sertifikat susah banget,1
"Susah bngt aplikasinya, di update malah makin susah gmn sih, hrus ny klo di perbaharui itu makin baik, ini mau unduh sertifikat faksin nggk bisa2, balik2 Mulu, lambat bngt lagi 😩",1
"ini aplikasi gimana sebenarnya, sudah vaksin sampe 3 x data tidak ada, kalo bepergian disuruh harus vaksin giliran udah vaksin malah makin dipersulit data tidak ada, ini kalian kerjanya ngapain sampe data-data yang kalian ambil waktu vaksin ngga diisi dalam aplikasi.",1
Yang bener lah gw mau ngelamar kerja sertifikat ga bisa di download,1
"APLIKASINYA MENYUSAHKAN SAYA DAFTAR TPI NIK TELAH DIGUNAKAN CEM MANA CARA LOGINNYA KLO DAFTAR GK BISA, LOGIN MALAH DATA TIDAK DITEMUKAN.",1
Di update ke satu sehat malah sertifikatnya hilang semua tidak terdaftar,1
"Ini kenapa booster ke 2 saya gak ada di riwayat saya, kemarin masih ada ini aplikasinya gimana sih",1
"Sampe sekarang sertifikat Booster gada muncul di Aplikasi, giliran hubungi Call center lewat Wa, gapernah ada balasan, disuruh nunggu terus, ujungnya ujungnya tidak dapat dihubungi. Booster dah dari berbulan bulan yang lalu tapi sampe sekarang belum ada update, nama juga salah gara gara petugas gabener masukinnya. mau di ubah data diri tapi gada respon sama sekali.",1
APK BUSUK GA BISA UNDUH SERTIFIKAT VAKSIN,1
Makin jelek,1
Kenapa tidak bisa unduh sertifikat vaksin,1
sertifikat vaksin 1,5
Gk bisa unduh sertifikat..,2
"Maksdnya apa ini saya sudah vaksin tapi bisa bisa nya bilang belom, malah belom terdaftar apasi ini",1
Sering logout sendiri jelek bgt ni apk,1
gagal saat download sertifikat vaksin sudah dicoba ke hp & akun lain tetap gagal,1
udh 18+ tpi tiket vaksin ke 3 blom muncul padhl udah update aplikasi wadooooo,3
Ga bisa download sertifikat vaksin,1
Jelek banget sekarang kalo di update,1
Aplikasi tidak berguna udh vaksin di kira blm,1
bagus,5
"Kenapa saya ga bisa login, harus buat akun baru lagi, terus data vaksin saya gimana? Tolong benerin",1
Sangat baik utk kesehatan,5
Bangke,1
Parah banget abis di instal ulang jadi bgini..makin jelek aja aplikasinya,1
Pilih negara untuk masukkan nomer aja gak bisa apk menyulitkan masyarakat malahan,1
Good aplikasi,5
"Sertifikat masih belum muncul di apk, padahal udah sebulan lebih. Dan itu pun udh d tanyain ke pihak kesehatannya katanya udah di input. Tapi kok msih belum muncul juga di apk nya. Tolong dong, perbaiki. Jadi susah kalo gak ada di hp. Katanya mempermudah tapi kok ya sama aja.",1
"Gimana sih ini aplikasi! Saya susah login, lagi urgent untuk print sertifikat vaksin malah seperti ini tidak bisa login!",1
"Ini login,keluar lagi,login keluar lagi,terus aja gitu tiap hari",1
"Mohon maaf sebelumnya. Hanya mau memberi kritik pedas tentang aplikasi satusehat yang buat mental orang jadi ga sehat. Aplikasi aneh. Ga bisa daftar. Masa nama dan NIK yang terdaftar tidak sama. Padahal sudah jelas, nama dan NIK yang saya masukkan sama persis. Aplikasi bdoh. Saya perlu menggunakan layanan kesehatan di tempat-tempat tertentu, tapi daftar akun pun tidak jadi sama sekali. Satu saran. Kembalikan website lama yang bisa warga negara gunakan. Percuma saja diganti aplikasi.",1
Susah di buka nih aplikasi kok malah jadi tambah sulit sih.,1
Mau periksa statu vaksin malah kaga bsa d buka Tolong lah apa apa harus ada vaksin tpi aplikasinya gni amat jelek Udh d update makin ga bsa d buka mau login aja susah,1
"Kok data yang tersimpan di aplikasi sebelumnya ( peduli lindungi ) jadi hilang ya. Di aplikasi peduli lindungi ada data vaksin anak saya ,tetapi begitu di up date data anak saya hilang, saya coba menambahkan anggota di "" Satu Sehat "" tapi tidak bisa ,keluar tulisan "" Nama yang terdaftar tidak sesuai dengan Nomor NIK,kok bisa hilang? saya lagi butuh sertifikat vaksin anak gimana cara mendapatkan nya?..",1
Apknya sangat membantu,5
Udah faksin lebih dri 2 bulan kok blom ada sertifikat di aplikasi ? Padahal cetak print sudah ada langsung stelah vaksin Kok jadi ga guna gini ya aplikasinya,1
"Percuma update, tetep ga bisa login.",3
aplikasi aneh,1
Bagus,5
"Yg buat aplikasi ini lagi kurang sehat mungkin.di update bukan nya tambah bagus,ini malah tambah jelek.padahal udah vaksin 3 kali,eh malah muncul vaksin pertama doang.yg buat aplikasi ini tolong minum obat ya!!!",1
"Emang babi ini aplikasi, mau rubah akun susah amat, bikin emosi aja",1
Di update ko nambah nggak bener apk nya dih masa saya udah vaksin ko di sini nya belum nggak ada sertifikat nya gimana ini nggak jelas.......😠,1
cuan cuan cuan,1
Mantap...,5
Buruk.. Buat apa di buat kalo tidak bisa diakses,1
"Niat g sih, g usah pakai ginian gmn?",1
"tolong cantumkan juga riwayat tes yg lama. nanti ada apa'' bilangnya anda/kamu, blm melakukan test ini itu. ujung"" uang juga yg keluar.",1
Setelah d berubah nama dari peduli lindungi.mengapa sekarang tidak bisa membuka profil saya. Yanguncul hanya punya anak saya. Sangat mengecewakan. Aplikasi sampah. Tolong diperbaiki kembali.jika tidak bisa Kembalikan ke aplikasi lama .peduli lindungi,1
"Jelek, tidak masuk akal, dan bikin kepala pusing karena tidak jelas.",1
Kenapa sertivikat nya belum muncul sih,1
good,5
Kenapa sertifikat vaksin nya gk bisa diunduh,1
gw udh vaksin ke 3 ga muncul sat sertifikat nya,1
Setelah diupdate bukannya makin membantu malah makin membagongkan,1
Data sudah di input sebulan lebih tapi untuk sertifikatnya belum juga muncul di apk,1
"Ke update sendiri, ehh pas nyoba cek disrh daftar tp ga bisa ket.nya nik sama tgl lahirnya beda, gak jelas bgt.. bukannya malah tmbh bagus ini malah tmbh jelek👎👎",1
"1. Aplikasi yang kurang bagus. Sertifikat vaksin juga tidak update. Sudah vaksin tapi sertifikatnya ga nongol di aplikasi. Menyusahkan saja. 2. Helpdesk tidak cepat respon, lama dan bertele-tele. Jika ada komplain tidak ditanggapi dengan cepat. 3. subjektif, input nama peserta vaksin satu sehat. 4. Helpdesk layaknya robot bukan manusia. 5. Kritikan itu asupan yang baik untuk evaluasi kinerja dan pelayanan kepada masyarakat 6. Jangan bangga mempersulit orang lain/dzalim",1
👍👍👍👍👍,5
"Aplikasi jelek di update malah gk bs dibuka gk bs masuk, apa ini...",1
Untuk menu tmbah cek sertifikatnya mana?,2
Riwayat vaksin muncul satu,1
Minta SMS verifikasi aja gak terkirim2 nih aplikasi gimana mau cek 🤣,1
"Tolong lah saya sudah vaksin, data yg saya berikan sudah benar, kenapa nggak dapet"" sertifikatnya udh berapa takut dari 2021 ga dapet"" ini sangat mempersulit saya melamar pekerjaan",1
Aplikasi juru selamat palsu(dajjal),1
"Aplikasi aneh, untung aja udah aku capture dari awal riwayat vaksin, kalo nggak bisa ambyar... Kaya skrng Sdh vaksin tapi nggak ada punya salinan, ini udah di update malah nggak bisa buka apk, aneh aneh... Ketinggian tekno kali,smpe puyeng apk nya.... Kmblikan aja deh ke apk awal.... Aneh banget ini apk, mrugikan, nggak bisa buka riwayat vaksin",1
"Aplikasi ini update nya gak ngotak, keseringan update bukannya makin bagus malah makin gak bagus. Apalagi kalo lagi perlu buat keperluan mendesak malah perlu update dulu, kalo gak di update gak bisa di buka, kan bikin ribet",1
mau login aja susah banget nama tidak sesuai dengan nik terus padahalkan udh bener,1
Siip,5
Susah di download,1
Gak ada bagus2nya nih apk... Bukannya memudahkan ehhh ini malah menyulitkan... Versi terburuk yes.. Masa iya nunggu setahun baru muncul sertifikatnya 🤣🤣,1
"Kalau tidak mampu membuat program mending tidak usah buat, sudah booster ke 2 status booster hanya per 1 , sudah verifikasi tidak ada tindak lanjut",1
"Di updat Sertifikat faksin istri malah hilang, tolongdi perbaiki lagi",2
sudah vaksin ketiga tapi sertifikat nya yang muncul hanya vaksin 1&2😌,1
"Ribet,,,, sangat sangat sangat ribet.... Tidak membantu sama sekali...",1
"Terima kasih, akhirnya masalah sudah tertangani",5
Aplikasi kaga jelas mana sertifikat vaksin gw gak ada oiii,1
"aplikasi lambat sertifikat tidak kunjung muncul, padahal sudah di approve dari faskes dan pusat tapi sertifikat tidak kunjung muncul, aplikasi lambat!!",1
"Bikin ribet MW lihat sertifikat vaksin aja gag bisa,klo gag bisa buat aplikasi mending gag usah di buat. Lebih enakan peduli lindungi MW lihat sertifikat vaksin udah bisa,makin kesini makin hancur aplikasinya. Lagi butuh sertifikat vaksin nya buat perpanjangan kontrak kerja",1
"Sertifikat booster belum kunjung muncul, pelayan pengaduan melalui email dengan WA nihil!!!",1
Sudah vaksin ke 3 kenapa di status yang muncul vaksin booster pertama??? Riwayat vaksin kok jadi gak ada.. Hadehhhh .. Di klik tulidan vaksin booster pertama juga gak bisa... Hadeh.. Pemerintah menyulitkan rakyat,1
Belajar lagi untuk membuat aplikasi yang mempermudah orang. Bukan mempersulit.,1
Yang baik,5
"Kecewa semenjak aplikasi jadi sayu sehat,data saya tidak sesuai dengan nik,saya sudah melakukan pengaduan di whatsapp maupun di email dari bulan maret sampai sekarang tidak direspon,kecewa dengan pelayanannya",1
"Udah vaksin booster 1 sudah ada 2 bulan lebih saya cek kembali kok masih vaksin 2 ya sertifikatnya, emang agak aneh ni, ada solusi?",1
Setelah diperbarui kenapa tidak bisa lihat sertifikat vaksin,1
Ngga bisa download,1
Buat apa kayak ginì. Ga ngaruh,1
"Begitu update kok saya gabisa log in ya, riwayat data hilang?",1
"Pantesan sy gk bs login ,, ternyata emang apk ny buruk toh. Hebat ya prpgram pemerintah. Abis dana brp nih buat apl nya ?",1
"update vaksin ketiga lemot lama sekali. udah email terus minta data, saya kasih belum dibalas :(. saya chat by wa juga baru ngetik eh sesi chat berakhir..ini gimana tolong saya mau pergi luar kota Minggu ini :((((",4
Setivikat vaksin Tidak keluar pdahal sangat di butuhkan,1
Skrg apa ni guna aplikasi ini...? Proyek bos2 itu dah selesai ya?,3
Jelek. Masa yg ada hanya sertifikat vaksin 1. Pdhl udah booster,1
gajelas masa ga bisa daftar padahal nik sama nama uda sama kaya di ktp tapi sama aja ga bisa daftar,1
Semenjak di update pas mau liat sertifikat vaksin sedang ada gangguan hadeh gmna ini,1
kadang suka tolol udh bener² pake ganti nama apk segala. nyusahin orang giliran mau login lagi pake apk satusehat malah ga ke konek sama akun pedulilindungi.. ngotak lah dikit lagi kalo mau rubah sistem giliran kalo ada apa² mau chekin harus sqan barkot jadi ga bisa gara² update versi sekarang..Ada yg mudah dibikin susah alhasil akun peduli lindungi jdi hilang gara lupa gmail pas login di satu sehat.. dear tempat wisata yg suka sqan barkot pas masuk loby.Takut mati emang kalo blm pd vaksin,1
Seharusnya tidak diganti dengan satu sehat file file vaksin jadi ilang akunya jadi steres karena file nya ilang semua saat buka malah disuruh vaksin padahal udah bosster dan anak udah vaksin ke2,1
Saya mau masuk ke satu sehat kok malah gak bisa masuk sih,4
"Udah bagus apk yang lama. Ini yang baru malah kaga jelas, sertifikat berubah, daftar vaksin kaga ada, kata nya fitur udah lengkap tapi boong",1
"Kok gak bisa download sertifikat vaksin gagal mulu, saya butuh ini untuk melamar pekerjaan!",1
Saya udah vaksin sampe ke3 tapi hasilnya gak ada gmn nie...aplikasi bnyak d hujat tapi gak ada perubahan..hasil dri aplikasi pemerintah kayak gni ... Bangke2,1
Ngk udpate ngk bsa bukak Sampah app nya,1
"Kembalikan peduli lindungi, di update bukannya tambah bagus sertifikat vaksin malah nggak keluar. saya jadi tidak bisa melamar pekerjaan!!!",1
Mantap,5
"Kenapa gak bisa masuk ke aplikasi,,masukin nomer sama email ttp gak bisa,, keterangan akun tdk ditemukan,, giliran mau daftar baru,,nomer udah terdaftar,, aplikasi gak jelas,,mending balik ke peduli lindungi aja",1
Ok,5
"Udh vaksin ke 3 tapi sertifikat ga muncul samsekk,piye ikii",1
tiket vaksin booster tidak muncul aneh bgt,1
"Aplikasi eror gak bisa daftar sama sekali padahal dulu di pedulilindungi bisa, ada bukti vaksin. Sekarang semua sudah hilang.",1
Lokasi tempat pemberian vaksinasi kok bisa hilang ini gimana!!!!,1
Ganti aplikasi baru malah kacau... Masih bagus peduli lindungi 😡,1
"Udah full vaksin yang ada cuma 1 doang , semoga crpat di perbaiki",1
Taubat lah sebelum .....,1
Saya harap Aplikasinya segera di sempurnakan ... karena kita mau ngisi data koq nggak masuk2x,1
SANGAT BURUK.,1
"Di update datanya jd berubah,",1
Aplikasinya semakin buruk!! Lebih baik yang versi awal daripada setelah diperbaharui. Vaksin kedua dan ketiga BUG! Tolong di perbaiki.,1
"Apk ini sangat membantu banget , dan pelayanan wau cukup lama,membuat hidup saya menjadi mengerti dengan namanya kesabaran dan kemurahan hati",1
Min ini gimana kok vaksin booster ku kagak muncul ini??,3
WW#.,5
Bagus,3
"Apk Idiot.... sertifikat Vaksin tidak ada muncul,padahal sdah 3 kali vaksin",1
Apa aplikasi ini masih di gunakan kah??,5
Burukkk sekaliiiii heldesk juga ga bisa dipake,1
Aplikasi pemerintah tapi pelayanan minus. Udah Vaksin booster ke2 tapi sertifikat belum keluar. Lucu,1
Saya sdah vaksin ke 3 ko yg tampil cuman ke 1 nya,2
Try out,5
"Untuk tampilan sertifikat vaksin nya tidak ada,padahal ingin di Cetak untuk melamar pekerjaan.",1
Jelek,1
"PERCUMA VAKSIN, SERTIFIKAT TDK MUNCUL TERUS.",1
Bnyk bug,1
Tiap buka suruh update,1
Bagus,5
Good,5
"Hp lama hilang beserta kartu simnnya, jadi bagaimana saya bisa login. Sedangkan daftar ulang pake nomor baru tidak bisa,sebab NIK saya sudah pernah terdaftar. Tolong dipernudah loginnya. Kalian memang suka ya mempersulit masyarakat? Siapa yang mengajarkan kalian menjadi manusia seperti ini.",1
Sertifikat vaksin boster ke 1 kok belom muncul muncul padahal sudah vaksin,1
Lebih parah dari versi lama. Versi lama masih bisa daftarkan sertifikat vaksin,1
Ok,5
sertifikat vaksin jadi hilang 1 harusnya ada 2 orang,1
Update sampah,1
Baik,5
Jelek . Di update malah tambah buruk . Sudah vaksin ke 3 tapi data keluar cuma vaksin 2,1
Bagus,5
Sertifikat booster tidak keluar,1
MAKIN GAK JELAS SEMENJAK DI UPDATE MAU LIAT KARTU VAKSIN YG KE 3 MALAH GAK BISA PAYAH,1
Bagus dan baik,5
Aplikasi gak bisa digunain habis vaksin tp sertifikat nya gak keluar .aplikasi bodohhh,1
Gak bisa unduh sertifikatt,1
"Jadi makin ribet ,bukan makin bagus ni aplikasi .malah makin ribet",1
Data dari peduli lindungi tidak pindah semua,2
"Yang komen pada bintang 1 semua, faktanya emang iya aplikasi bobrok.",5
Canggih,5
Rusaaaaak,1
Ribet dan tidak berguna,1
Ini gimana si ya ko sertifikatny g ada d aplikasi saya udh vaksin ke 2 ga ada semua,1
"seritikat vaksin hilang semua, padahal sudah vaksin booster",1
Selalu sehat dan menjaga kesehatan.,5
"Udah vaksin sampe booster tapi di aplikasi masih vaksin 2 aja padahal udah di update ni aplikasi, bikin ribet aja kalau mau naik kereta harus nunjukin surat nya dulu. Aplikasi tidak berguna",1
Sudah vaksin ke 3 tapi tetap belum muncul sertifikat vaksin ke 3 nya,1
Semakin berkembang,5
Kalau sudah vaksin dari luarnegeri apa ga bisa datanya dimasukan ya di indonesia.. Apa harus vaksin lagi.. klo udah vaksin biontech.. dan itu jadi syrat lagi buat prjlanan keluar.. solusinya gimana???,3
Ko ga bisa login ya,2
Saya vaksin dosis 3 udah mau 3 bulan tp setrivikat vaksinya belum keluar kenapa ea...?,2
bagaimana cara mengatasi mengunduh sertifikat gagal dan sertifikat booster 1 belum muncul padahal sudah vaksin,2
Habis diupdate gak bisa login,5
⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐,5
Buruk sekali,1
masa katanya blm ada riwayat vaksin padahal kan udah vaksin 3🤧,1
"Aplikasi apaan ini? Udah log in malah keluar terus minta nomor tlp lagi, abis itu sertifikat vaksinnya gk bisa di download, apk ngaco",1
PAYAH,1
Tolong info nya tentang aplikasi peduli lindungi ini..,4
"Apa ini? Aku udah vaksin 3 kali kok ga ada, sertifikat boosternya",1
Jelek sekali aplikasinya masa sudah susah susah vaksin boster 3 gak ada muncul Sertifikat vaksin dan Tiketnya padahal saya perlu banget tu surat untuk ngelamar kerja. Saya gak ikhlas kalo cuma gara gara sertifikat vaksin ini gak ada keluar saya gagal di terima kerja semoga. Tolong dong iktikad baiknya para staf kalo ditelepon selalu sibuk bagaimana sih,1
"Pas di upgrade bukan nya tambah baik malah tambah buruk,akses buat kemana mana susah,tiap hari kayanya disuruh update teruss hadeuhhh",1
Makin jelek,1
